age,gender,location,province,education_level,employment_sector,income_quintile,has_national_id,has_proof_of_address,has_tin,has_employment_proof,kyc_doc_score,kyc_barrier_level,distance_to_branch_km,has_mobile_phone,has_internet,financially_excluded,kyc_gap_score,demographic_score,institutional_score,feri_score,feri_band
19,Female,Urban,Manicaland,Secondary,Unemployed,2,1,1,0,0,2,Medium,3.1,1,1,0,30,46.0,0.0,29.6,Moderate Risk
33,Male,Urban,Mashonaland East,Secondary,Unemployed,2,1,1,0,0,2,Medium,9.7,0,1,0,30,28.0,35.0,30.3,Moderate Risk
61,Male,Urban,Midlands,Tertiary,Informal,3,1,0,0,0,1,High,0.4,1,1,0,60,12.0,0.0,31.2,Moderate Risk
18,Male,Urban,Harare,Secondary,Informal,4,1,1,0,1,3,Low,3.7,0,1,0,20,20.0,30.0,22.0,Low Risk
34,Female,Urban,Mashonaland West,Secondary,Informal,5,1,1,0,1,3,Low,7.4,1,1,1,20,22.0,5.0,17.7,Low Risk
67,Female,Urban,Harare,Secondary,Informal,5,1,1,1,1,4,Low,1.8,1,1,0,0,30.0,0.0,10.5,Low Risk
43,Female,Urban,Harare,Secondary,Informal,4,0,1,1,1,3,Low,5.4,1,1,0,40,22.0,5.0,26.7,Moderate Risk
32,Male,Rural,Matabeleland North,Secondary,Formal,3,1,1,1,1,4,Low,1.0,1,1,0,0,20.0,20.0,11.0,Low Risk
35,Female,Urban,Harare,Secondary,Informal,3,1,1,1,1,4,Low,1.8,0,1,1,0,22.0,30.0,13.7,Low Risk
44,Female,Rural,Matabeleland South,None,Unemployed,1,1,1,0,0,2,Medium,4.3,0,1,0,30,77.0,50.0,50.45,High Risk
61,Male,Rural,Mashonaland East,Primary,Informal,1,1,1,0,1,3,Low,28.5,0,0,0,20,53.0,80.0,43.55,Moderate Risk
30,Male,Urban,Harare,Secondary,Formal,5,0,1,1,1,3,Low,7.8,1,1,0,40,0.0,5.0,19.0,Low Risk
27,Male,Rural,Masvingo,Secondary,Informal,4,1,1,1,0,3,Low,13.4,1,1,0,10,32.0,35.0,22.7,Low Risk
18,Female,Rural,Manicaland,Secondary,Unemployed,2,1,1,0,0,2,Medium,1.0,1,0,1,30,66.0,20.0,40.6,Moderate Risk
39,Male,Rural,Mashonaland East,Tertiary,Unemployed,4,0,0,1,0,1,High,1.0,1,1,1,80,40.0,0.0,50.0,High Risk
18,Male,Urban,Harare,Secondary,Informal,2,1,1,0,1,3,Low,11.7,1,0,0,20,28.0,35.0,25.8,Moderate Risk
31,Female,Urban,Harare,Tertiary,Formal,5,1,1,1,1,4,Low,2.1,1,0,0,0,10.0,20.0,7.5,Low Risk
25,Female,Urban,Mashonaland Central,Secondary,Formal,5,1,1,1,1,4,Low,2.7,1,0,0,0,10.0,40.0,11.5,Low Risk
53,Female,Urban,Harare,Secondary,Unemployed,2,1,1,1,0,3,Low,2.1,1,0,0,10,38.0,20.0,21.8,Low Risk
30,Female,Rural,Masvingo,Secondary,Informal,3,0,0,0,1,1,High,14.4,1,1,1,90,42.0,35.0,62.2,High Risk
43,Male,Rural,Masvingo,Secondary,Unemployed,3,0,1,0,0,1,High,20.2,1,1,1,70,40.0,50.0,55.5,High Risk
18,Female,Urban,Bulawayo,Tertiary,Formal,5,0,1,1,1,3,Low,10.9,1,1,0,40,18.0,15.0,27.3,Moderate Risk
39,Male,Rural,Mashonaland West,Primary,Unemployed,1,1,0,1,0,2,Medium,17.0,0,1,1,40,61.0,45.0,48.35,High Risk
21,Male,Urban,Bulawayo,Tertiary,Informal,2,1,1,0,1,3,Low,2.4,1,1,0,20,28.0,0.0,18.8,Low Risk
32,Female,Rural,Midlands,Secondary,Informal,2,1,0,0,0,1,High,35.0,1,0,0,60,50.0,50.0,54.5,High Risk
68,Male,Urban,Harare,Tertiary,Informal,4,1,1,1,1,4,Low,1.9,1,0,0,0,20.0,20.0,11.0,Low Risk
51,Male,Rural,Matabeleland South,Secondary,Unemployed,1,1,1,0,0,2,Medium,6.9,0,1,0,30,55.0,55.0,43.75,Moderate Risk
36,Female,Rural,Manicaland,Tertiary,Unemployed,2,1,1,0,0,2,Medium,8.1,1,1,1,30,58.0,5.0,34.8,Moderate Risk
80,Male,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,1,4,Low,5.5,1,1,0,0,8.0,5.0,3.8,Low Risk
25,Male,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,0.6,1,1,0,0,0.0,0.0,0.0,Low Risk
54,Female,Rural,Mashonaland Central,Secondary,Informal,3,1,1,0,0,2,Medium,3.8,1,0,1,30,42.0,40.0,36.2,Moderate Risk
18,Female,Urban,Harare,Tertiary,Informal,5,1,1,0,1,3,Low,2.2,0,1,0,20,30.0,30.0,25.5,Moderate Risk
34,Female,Urban,Harare,Tertiary,Informal,3,0,1,0,1,2,Medium,0.5,1,1,1,60,22.0,0.0,34.7,Moderate Risk
19,Male,Rural,Manicaland,Secondary,Informal,1,1,0,0,1,2,Medium,34.5,0,0,1,50,55.0,80.0,57.75,High Risk
41,Female,Rural,Masvingo,Tertiary,Unemployed,1,1,1,0,0,2,Medium,63.1,0,0,1,30,65.0,100.0,56.25,High Risk
38,Female,Urban,Harare,Secondary,Formal,5,0,1,1,1,3,Low,0.7,1,1,0,40,10.0,0.0,21.5,Low Risk
33,Male,Urban,Mashonaland East,Secondary,Formal,5,1,0,1,0,2,Medium,0.7,1,0,0,40,0.0,20.0,22.0,Low Risk
53,Male,Urban,Masvingo,Secondary,Formal,3,1,1,1,1,4,Low,4.1,1,0,1,0,0.0,40.0,8.0,Low Risk
30,Male,Rural,Mashonaland East,Secondary,Informal,2,0,1,1,1,3,Low,8.7,0,0,1,40,40.0,55.0,43.0,Moderate Risk
42,Female,Urban,Harare,Secondary,Formal,5,1,1,0,1,3,Low,3.1,1,1,0,20,10.0,0.0,12.5,Low Risk
49,Male,Urban,Harare,Secondary,Unemployed,2,1,1,0,0,2,Medium,2.4,1,1,0,30,28.0,0.0,23.3,Low Risk
18,Female,Urban,Masvingo,Secondary,Informal,4,0,1,1,1,3,Low,9.0,1,0,0,40,30.0,45.0,37.5,Moderate Risk
27,Female,Rural,Mashonaland West,None,Informal,2,1,1,0,0,2,Medium,6.5,0,0,0,30,62.0,55.0,46.2,High Risk
38,Male,Urban,Harare,Primary,Informal,3,1,1,0,0,2,Medium,0.2,1,0,0,30,18.0,20.0,23.8,Low Risk
46,Female,Rural,Midlands,Secondary,Unemployed,1,1,0,0,0,1,High,14.5,1,1,1,60,65.0,15.0,52.75,High Risk
57,Male,Rural,Mashonaland West,Primary,Unemployed,1,1,1,1,0,3,Low,14.5,1,0,0,10,61.0,35.0,32.85,Moderate Risk
34,Male,Rural,Mashonaland East,None,Informal,1,1,1,0,0,2,Medium,17.4,1,0,0,30,59.0,35.0,41.15,Moderate Risk
33,Female,Rural,Midlands,None,Informal,1,0,0,1,1,2,Medium,9.1,1,0,1,70,69.0,25.0,60.65,High Risk
25,Male,Rural,Midlands,Primary,Informal,1,1,1,0,0,2,Medium,63.6,1,0,1,30,53.0,50.0,42.05,Moderate Risk
42,Female,Rural,Mashonaland West,None,Informal,1,1,1,0,1,3,Low,33.7,1,1,1,20,69.0,30.0,39.15,Moderate Risk
33,Female,Urban,Harare,Tertiary,Formal,4,1,1,1,1,4,Low,1.1,1,1,0,0,10.0,0.0,3.5,Low Risk
34,Male,Rural,Mashonaland West,Secondary,Informal,1,1,1,0,1,3,Low,8.9,0,1,1,20,47.0,35.0,32.45,Moderate Risk
36,Male,Urban,Harare,Secondary,Formal,5,1,0,1,1,3,Low,0.1,1,1,1,30,0.0,0.0,13.5,Low Risk
45,Male,Urban,Bulawayo,Secondary,Informal,5,1,1,0,1,3,Low,0.7,1,1,0,20,12.0,0.0,13.2,Low Risk
30,Female,Rural,Mashonaland Central,None,Informal,2,1,0,0,1,2,Medium,18.4,1,0,1,50,62.0,55.0,55.2,High Risk
27,Female,Rural,Masvingo,Secondary,Informal,2,1,1,1,1,4,Low,8.6,1,0,1,0,50.0,45.0,26.5,Moderate Risk
44,Male,Rural,Matabeleland South,Tertiary,Unemployed,2,0,1,0,0,1,High,6.0,1,0,0,70,48.0,45.0,57.3,High Risk
18,Female,Urban,Midlands,Primary,Informal,3,1,1,0,1,3,Low,4.4,1,1,0,20,36.0,0.0,21.6,Low Risk
29,Female,Urban,Mashonaland West,Secondary,Formal,5,1,1,1,1,4,Low,6.8,0,1,0,0,10.0,35.0,10.5,Low Risk
21,Female,Urban,Harare,Secondary,Informal,4,1,1,0,1,3,Low,1.1,0,1,0,20,30.0,30.0,25.5,Moderate Risk
54,Male,Urban,Harare,Secondary,Informal,4,1,1,1,0,3,Low,0.3,1,0,0,10,12.0,20.0,12.7,Low Risk
31,Male,Urban,Bulawayo,Primary,Informal,2,1,0,0,1,2,Medium,2.0,1,1,1,50,26.0,0.0,31.6,Moderate Risk
30,Male,Urban,Harare,Secondary,Unemployed,2,1,1,1,0,3,Low,1.6,1,1,0,10,28.0,0.0,14.3,Low Risk
37,Male,Urban,Harare,Secondary,Informal,4,1,1,0,1,3,Low,2.6,1,1,0,20,12.0,0.0,13.2,Low Risk
29,Male,Rural,Matabeleland South,Primary,Unemployed,1,1,0,0,0,1,High,15.5,1,0,1,60,61.0,55.0,59.35,High Risk
32,Male,Urban,Harare,Tertiary,Formal,5,1,1,0,1,3,Low,1.8,1,0,0,20,0.0,20.0,13.0,Low Risk
39,Male,Rural,Manicaland,None,Informal,1,0,1,0,1,2,Medium,23.8,0,0,1,60,59.0,80.0,63.65,High Risk
32,Male,Rural,Mashonaland West,Primary,Informal,1,1,0,0,0,1,High,9.2,1,0,1,60,53.0,25.0,50.55,High Risk
31,Male,Urban,Midlands,Tertiary,Informal,4,1,1,0,1,3,Low,3.0,1,0,0,20,12.0,20.0,17.2,Low Risk
23,Female,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,3.5,1,0,0,0,18.0,20.0,10.3,Low Risk
21,Female,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,18.4,1,1,1,0,18.0,15.0,9.3,Low Risk
38,Male,Rural,Masvingo,Secondary,Unemployed,2,1,1,0,0,2,Medium,23.2,1,0,1,30,48.0,70.0,44.3,Moderate Risk
42,Female,Urban,Matabeleland North,Secondary,Formal,4,1,1,1,1,4,Low,5.2,1,0,0,0,10.0,45.0,12.5,Low Risk
18,Male,Urban,Harare,Tertiary,Formal,5,1,0,1,1,3,Low,1.6,1,1,1,30,8.0,0.0,16.3,Low Risk
48,Female,Rural,Masvingo,Secondary,Informal,3,1,1,0,0,2,Medium,1.1,0,0,0,30,42.0,70.0,42.2,Moderate Risk
48,Female,Rural,Matabeleland North,Secondary,Informal,2,1,0,0,0,1,High,54.5,1,1,0,60,50.0,50.0,54.5,High Risk
51,Female,Urban,Manicaland,Tertiary,Formal,4,1,1,0,0,2,Medium,1.1,1,1,0,30,10.0,0.0,17.0,Low Risk
42,Female,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,0.8,1,1,0,0,10.0,0.0,3.5,Low Risk
46,Female,Urban,Matabeleland North,Tertiary,Formal,5,1,1,1,1,4,Low,0.7,1,1,0,0,10.0,20.0,7.5,Low Risk
68,Female,Urban,Harare,Secondary,Informal,4,1,1,1,1,4,Low,1.4,1,1,0,0,30.0,0.0,10.5,Low Risk
33,Male,Urban,Harare,Secondary,Informal,2,1,1,1,1,4,Low,2.2,1,1,0,0,20.0,0.0,7.0,Low Risk
23,Male,Rural,Manicaland,Secondary,Informal,1,1,0,0,0,1,High,1.8,0,1,1,60,55.0,30.0,52.25,High Risk
18,Female,Rural,Mashonaland West,Secondary,Informal,3,1,0,1,0,2,Medium,43.7,1,0,1,40,50.0,50.0,45.5,High Risk
62,Male,Urban,Harare,Primary,Informal,4,1,1,0,1,3,Low,2.2,1,1,0,20,18.0,0.0,15.3,Low Risk
62,Female,Rural,Matabeleland South,Secondary,Unemployed,2,0,1,0,0,1,High,35.6,1,1,1,70,58.0,50.0,61.8,High Risk
25,Female,Urban,Masvingo,Tertiary,Informal,5,1,0,0,1,2,Medium,0.7,1,1,0,50,22.0,20.0,34.2,Moderate Risk
27,Male,Rural,Harare,Tertiary,Formal,5,1,0,1,1,3,Low,89.9,1,1,1,30,20.0,30.0,26.5,Moderate Risk
33,Male,Rural,Matabeleland South,Secondary,Formal,5,1,0,1,0,2,Medium,2.2,1,1,1,40,20.0,20.0,29.0,Moderate Risk
55,Female,Rural,Midlands,None,Informal,1,1,0,0,1,2,Medium,1.0,1,1,0,50,69.0,0.0,46.65,High Risk
19,Male,Rural,Manicaland,Primary,Unemployed,1,1,0,0,0,1,High,9.2,1,0,0,60,69.0,25.0,56.15,High Risk
18,Female,Urban,Manicaland,Secondary,Informal,2,1,1,0,1,3,Low,0.3,1,1,0,20,38.0,0.0,22.3,Low Risk
68,Female,Urban,Midlands,Primary,Formal,5,1,1,1,1,4,Low,0.7,1,1,0,0,24.0,0.0,8.4,Low Risk
42,Male,Urban,Mashonaland East,Tertiary,Formal,4,1,1,0,1,3,Low,2.0,1,1,0,20,0.0,0.0,9.0,Low Risk
44,Female,Urban,Bulawayo,Secondary,Unemployed,4,1,1,0,0,2,Medium,1.3,1,1,0,30,30.0,0.0,24.0,Low Risk
35,Female,Rural,Midlands,Secondary,Informal,1,0,0,0,1,1,High,51.7,1,0,1,90,57.0,50.0,70.45,Critical Risk
44,Female,Urban,Manicaland,Secondary,Formal,5,1,1,1,1,4,Low,1.1,0,1,0,0,10.0,30.0,9.5,Low Risk
18,Male,Rural,Mashonaland East,None,Unemployed,1,1,1,0,0,2,Medium,3.5,1,0,0,30,75.0,20.0,43.75,Moderate Risk
26,Female,Urban,Harare,Secondary,Informal,3,1,1,0,1,3,Low,3.1,1,0,0,20,22.0,20.0,20.7,Low Risk
39,Female,Urban,Bulawayo,Secondary,Informal,4,1,1,0,1,3,Low,2.2,1,0,0,20,22.0,20.0,20.7,Low Risk
18,Male,Urban,Harare,Secondary,Informal,4,1,1,0,1,3,Low,4.8,1,1,0,20,20.0,0.0,16.0,Low Risk
33,Female,Rural,Mashonaland East,Secondary,Informal,3,1,0,0,1,2,Medium,1.1,1,1,1,50,42.0,0.0,37.2,Moderate Risk
32,Female,Rural,Mashonaland Central,Secondary,Informal,1,0,1,0,1,2,Medium,10.3,1,1,1,60,57.0,35.0,53.95,High Risk
33,Male,Urban,Mashonaland West,Secondary,Unemployed,1,1,1,0,0,2,Medium,4.5,1,1,1,30,35.0,0.0,25.75,Moderate Risk
30,Female,Urban,Manicaland,Tertiary,Informal,3,1,1,1,0,3,Low,1.6,1,1,1,10,22.0,0.0,12.2,Low Risk
24,Female,Rural,Mashonaland East,Primary,Informal,1,1,1,0,1,3,Low,6.0,0,1,1,20,71.0,35.0,40.85,Moderate Risk
18,Female,Urban,Harare,Secondary,Informal,5,1,1,0,0,2,Medium,1.0,1,1,0,30,30.0,0.0,24.0,Low Risk
40,Male,Rural,Manicaland,Secondary,Unemployed,3,0,1,0,0,1,High,4.6,1,0,0,70,40.0,20.0,49.5,High Risk
33,Female,Urban,Harare,Secondary,Formal,4,1,1,0,1,3,Low,2.3,1,1,1,20,10.0,0.0,12.5,Low Risk
18,Female,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,1.2,1,1,0,0,18.0,0.0,6.3,Low Risk
38,Female,Urban,Harare,Tertiary,Informal,5,1,1,0,1,3,Low,5.7,0,1,0,20,22.0,35.0,23.7,Low Risk
33,Male,Urban,Midlands,Secondary,Formal,4,1,1,1,0,3,Low,0.6,1,1,0,10,0.0,0.0,4.5,Low Risk
31,Male,Urban,Harare,Tertiary,Informal,3,1,1,0,0,2,Medium,0.4,1,1,0,30,12.0,0.0,17.7,Low Risk
18,Female,Urban,Harare,Secondary,Informal,2,0,0,0,0,0,High,4.8,0,0,1,100,38.0,50.0,68.3,Critical Risk
47,Male,Rural,Midlands,Secondary,Informal,2,1,0,0,0,1,High,92.9,1,0,1,60,40.0,50.0,51.0,High Risk
20,Male,Urban,Harare,Primary,Informal,3,1,1,1,0,3,Low,3.7,1,1,1,10,26.0,0.0,13.6,Low Risk
38,Male,Urban,Harare,Secondary,Informal,3,1,1,1,1,4,Low,3.4,1,1,0,0,12.0,0.0,4.2,Low Risk
26,Female,Urban,Harare,Secondary,Formal,3,1,1,1,1,4,Low,0.1,1,1,0,0,10.0,0.0,3.5,Low Risk
32,Male,Urban,Bulawayo,Secondary,Formal,4,1,1,1,1,4,Low,1.1,1,1,0,0,0.0,0.0,0.0,Low Risk
54,Female,Rural,Mashonaland East,Secondary,Informal,2,1,1,0,1,3,Low,5.5,1,0,0,20,50.0,25.0,31.5,Moderate Risk
45,Female,Urban,Mashonaland West,Secondary,Formal,5,1,1,1,1,4,Low,2.9,1,1,0,0,10.0,0.0,3.5,Low Risk
53,Female,Rural,Masvingo,None,Informal,1,0,1,0,1,2,Medium,18.1,1,0,1,60,69.0,55.0,62.15,High Risk
42,Female,Urban,Masvingo,Secondary,Unemployed,2,1,1,0,0,2,Medium,0.3,1,0,1,30,38.0,40.0,34.8,Moderate Risk
43,Male,Rural,Masvingo,Secondary,Informal,3,1,1,0,1,3,Low,1.0,1,0,0,20,32.0,40.0,28.2,Moderate Risk
18,Female,Urban,Mashonaland Central,Secondary,Informal,2,0,1,0,0,1,High,3.5,1,1,1,70,38.0,20.0,48.8,High Risk
33,Male,Rural,Matabeleland North,Secondary,Informal,2,1,1,0,0,2,Medium,35.2,1,0,1,30,40.0,70.0,41.5,Moderate Risk
34,Female,Urban,Bulawayo,Primary,Unemployed,1,1,1,0,0,2,Medium,2.7,1,1,0,30,51.0,0.0,31.35,Moderate Risk
55,Male,Urban,Bulawayo,Primary,Unemployed,3,1,1,0,0,2,Medium,0.7,1,0,0,30,26.0,20.0,26.6,Moderate Risk
30,Female,Rural,Matabeleland North,Tertiary,Unemployed,1,1,1,0,0,2,Medium,9.4,1,1,1,30,65.0,25.0,41.25,Moderate Risk
41,Female,Rural,Harare,Tertiary,Formal,4,0,1,1,0,2,Medium,2.1,1,0,0,50,30.0,20.0,37.0,Moderate Risk
41,Male,Rural,Matabeleland North,Secondary,Informal,3,1,0,0,0,1,High,17.4,1,1,1,60,32.0,35.0,45.2,High Risk
54,Female,Urban,Harare,Secondary,Formal,5,1,1,0,1,3,Low,0.1,1,1,0,20,10.0,0.0,12.5,Low Risk
36,Male,Rural,Masvingo,Secondary,Informal,1,1,0,0,1,2,Medium,36.9,1,1,1,50,47.0,50.0,48.95,High Risk
49,Male,Rural,Manicaland,Secondary,Formal,3,1,1,0,0,2,Medium,1.0,1,1,1,30,20.0,0.0,20.5,Low Risk
18,Male,Rural,Bulawayo,None,Unemployed,1,1,1,0,0,2,Medium,2.0,0,0,1,30,75.0,50.0,49.75,High Risk
18,Male,Urban,Harare,Primary,Formal,4,1,1,1,1,4,Low,0.1,1,1,0,0,14.0,0.0,4.9,Low Risk
18,Female,Rural,Mashonaland Central,Primary,Informal,1,1,1,0,0,2,Medium,41.2,1,0,0,30,71.0,70.0,52.35,High Risk
49,Female,Rural,Harare,Secondary,Unemployed,1,0,0,0,0,0,High,4.6,0,1,1,100,65.0,30.0,73.75,Critical Risk
47,Male,Rural,Manicaland,Secondary,Unemployed,1,1,0,0,0,1,High,5.7,1,0,1,60,55.0,25.0,51.25,High Risk
50,Female,Urban,Bulawayo,Secondary,Formal,5,1,1,1,1,4,Low,0.2,0,1,0,0,10.0,30.0,9.5,Low Risk
28,Female,Urban,Harare,Secondary,Formal,4,1,0,1,0,2,Medium,7.3,1,1,0,40,10.0,5.0,22.5,Low Risk
30,Female,Rural,Midlands,Primary,Unemployed,1,1,0,0,0,1,High,22.1,1,0,1,60,71.0,50.0,61.85,High Risk
36,Male,Urban,Mashonaland East,Tertiary,Unemployed,3,1,1,1,0,3,Low,1.6,1,1,0,10,20.0,0.0,11.5,Low Risk
58,Female,Rural,Manicaland,Secondary,Informal,2,1,0,0,0,1,High,4.1,0,0,1,60,50.0,50.0,54.5,High Risk
61,Male,Urban,Harare,Secondary,Informal,3,1,1,0,0,2,Medium,3.4,1,0,0,30,12.0,20.0,21.7,Low Risk
49,Female,Urban,Harare,Tertiary,Informal,4,1,0,0,0,1,High,0.1,1,1,0,60,22.0,0.0,34.7,Moderate Risk
42,Female,Rural,Mashonaland East,Primary,Unemployed,1,1,0,0,0,1,High,52.1,0,0,1,60,71.0,80.0,67.85,Critical Risk
56,Female,Urban,Bulawayo,Secondary,Formal,4,1,1,1,1,4,Low,1.4,1,1,0,0,10.0,0.0,3.5,Low Risk
34,Male,Urban,Bulawayo,Secondary,Informal,3,1,1,0,1,3,Low,7.7,1,1,0,20,12.0,5.0,14.2,Low Risk
32,Male,Rural,Matabeleland North,None,Unemployed,1,1,0,0,0,1,High,28.5,1,1,1,60,67.0,50.0,60.45,High Risk
36,Female,Rural,Mashonaland East,Secondary,Informal,3,0,1,0,1,2,Medium,9.6,1,1,0,60,42.0,5.0,42.7,Moderate Risk
24,Male,Rural,Matabeleland North,Secondary,Informal,2,1,0,1,1,3,Low,5.0,1,0,1,30,48.0,40.0,38.3,Moderate Risk
35,Male,Urban,Harare,Primary,Informal,2,1,1,1,1,4,Low,1.9,0,0,0,0,26.0,50.0,19.1,Low Risk
22,Female,Urban,Mashonaland West,Secondary,Informal,4,1,1,1,1,4,Low,1.1,0,0,1,0,30.0,50.0,20.5,Low Risk
52,Female,Rural,Midlands,Secondary,Informal,2,1,1,1,0,3,Low,37.4,0,0,1,10,50.0,80.0,38.0,Moderate Risk
45,Male,Urban,Harare,Tertiary,Formal,4,1,1,1,1,4,Low,5.0,1,1,0,0,0.0,0.0,0.0,Low Risk
58,Male,Urban,Mashonaland East,Secondary,Formal,2,1,1,1,1,4,Low,2.8,1,1,0,0,8.0,0.0,2.8,Low Risk
18,Female,Urban,Mashonaland East,Secondary,Unemployed,2,1,1,0,0,2,Medium,3.3,1,1,0,30,46.0,0.0,29.6,Moderate Risk
64,Male,Urban,Bulawayo,Tertiary,Formal,5,1,1,1,1,4,Low,1.1,1,1,0,0,0.0,0.0,0.0,Low Risk
18,Male,Rural,Manicaland,Primary,Unemployed,2,1,0,0,0,1,High,46.8,1,0,1,60,62.0,50.0,58.7,High Risk
21,Male,Rural,Matabeleland South,Primary,Informal,1,1,0,0,1,2,Medium,26.1,0,1,1,50,61.0,80.0,59.85,High Risk
29,Male,Rural,Mashonaland West,Primary,Unemployed,2,1,1,0,0,2,Medium,13.1,0,0,1,30,54.0,65.0,45.4,High Risk
56,Female,Urban,Harare,Secondary,Unemployed,4,1,1,0,0,2,Medium,3.5,1,1,0,30,30.0,0.0,24.0,Low Risk
41,Male,Urban,Bulawayo,Secondary,Unemployed,4,1,1,0,0,2,Medium,8.4,1,1,1,30,20.0,5.0,21.5,Low Risk
34,Male,Urban,Harare,Tertiary,Unemployed,4,0,1,0,0,1,High,2.7,1,1,0,70,20.0,0.0,38.5,Moderate Risk
26,Female,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,4.2,0,1,0,0,10.0,30.0,9.5,Low Risk
18,Male,Urban,Midlands,Tertiary,Formal,5,1,1,1,1,4,Low,0.1,1,1,0,0,8.0,0.0,2.8,Low Risk
53,Male,Urban,Harare,Secondary,Formal,5,1,1,1,1,4,Low,20.0,1,1,0,0,0.0,15.0,3.0,Low Risk
49,Female,Urban,Bulawayo,Secondary,Informal,3,1,1,0,0,2,Medium,3.1,1,0,0,30,22.0,20.0,25.2,Moderate Risk
56,Female,Rural,Matabeleland North,Primary,Informal,2,0,0,0,0,0,High,53.5,0,0,1,100,56.0,100.0,84.6,Critical Risk
43,Male,Rural,Manicaland,Primary,Informal,1,1,1,1,1,4,Low,22.6,1,1,1,0,53.0,30.0,24.55,Low Risk
18,Male,Urban,Manicaland,Secondary,Formal,5,1,1,1,1,4,Low,7.8,1,0,0,0,8.0,25.0,7.8,Low Risk
20,Male,Urban,Bulawayo,Tertiary,Informal,4,1,0,0,1,2,Medium,0.2,1,1,0,50,20.0,0.0,29.5,Moderate Risk
44,Male,Rural,Mashonaland West,Primary,Informal,3,1,1,0,0,2,Medium,8.7,0,1,1,30,38.0,35.0,33.8,Moderate Risk
32,Female,Rural,Masvingo,Secondary,Informal,1,1,0,0,1,2,Medium,20.7,1,1,0,50,57.0,50.0,52.45,High Risk
30,Female,Rural,Midlands,Primary,Informal,2,1,0,0,1,2,Medium,3.5,1,0,0,50,56.0,20.0,46.1,High Risk
22,Female,Urban,Matabeleland North,Secondary,Informal,3,1,1,1,1,4,Low,2.5,0,1,0,0,30.0,50.0,20.5,Low Risk
51,Female,Rural,Manicaland,Primary,Unemployed,2,1,0,0,0,1,High,38.3,1,1,0,60,64.0,30.0,55.4,High Risk
44,Male,Urban,Harare,Primary,Informal,2,1,1,0,0,2,Medium,0.4,1,1,0,30,26.0,0.0,22.6,Low Risk
45,Female,Urban,Bulawayo,Secondary,Informal,4,0,1,0,0,1,High,1.7,0,1,0,70,22.0,30.0,45.2,High Risk
29,Female,Urban,Matabeleland North,Tertiary,Formal,5,1,1,1,1,4,Low,0.7,1,0,0,0,10.0,40.0,11.5,Low Risk
40,Male,Urban,Mashonaland East,Tertiary,Formal,4,1,1,1,1,4,Low,5.1,1,0,0,0,0.0,25.0,5.0,Low Risk
19,Female,Urban,Harare,Primary,Informal,3,1,1,0,0,2,Medium,0.3,0,1,1,30,36.0,30.0,32.1,Moderate Risk
36,Male,Urban,Masvingo,Primary,Formal,5,1,1,1,1,4,Low,6.4,1,1,0,0,6.0,25.0,7.1,Low Risk
18,Female,Rural,Mashonaland East,Secondary,Unemployed,1,0,1,1,0,2,Medium,11.3,0,0,1,50,73.0,65.0,61.05,High Risk
18,Female,Urban,Harare,Secondary,Unemployed,1,1,0,0,0,1,High,6.6,1,1,1,60,53.0,5.0,46.55,High Risk
33,Male,Urban,Bulawayo,Tertiary,Formal,5,0,1,1,1,3,Low,1.7,1,1,1,40,0.0,0.0,18.0,Low Risk
71,Female,Urban,Harare,Secondary,Informal,2,1,1,0,1,3,Low,2.9,1,0,0,20,38.0,20.0,26.3,Moderate Risk
18,Male,Urban,Bulawayo,Tertiary,Informal,5,1,1,0,1,3,Low,5.3,1,1,0,20,20.0,5.0,17.0,Low Risk
20,Female,Urban,Harare,Primary,Informal,4,1,1,0,0,2,Medium,6.8,1,1,0,30,36.0,5.0,27.1,Moderate Risk
41,Male,Urban,Mashonaland East,Tertiary,Informal,5,0,0,0,0,0,High,6.3,1,1,0,100,12.0,5.0,50.2,High Risk
62,Male,Urban,Matabeleland South,Tertiary,Informal,4,1,1,0,0,2,Medium,0.9,1,1,0,30,12.0,20.0,21.7,Low Risk
40,Male,Rural,Mashonaland East,Secondary,Unemployed,3,1,1,0,0,2,Medium,8.5,0,0,0,30,40.0,55.0,38.5,Moderate Risk
47,Female,Rural,Masvingo,Tertiary,Informal,4,1,0,0,1,2,Medium,7.2,1,0,0,50,42.0,45.0,46.2,High Risk
33,Male,Urban,Manicaland,Secondary,Informal,3,1,0,0,0,1,High,0.1,1,1,1,60,12.0,0.0,31.2,Moderate Risk
30,Female,Rural,Mashonaland Central,Primary,Informal,3,1,1,0,1,3,Low,119.2,1,0,1,20,48.0,70.0,39.8,Moderate Risk
39,Male,Rural,Matabeleland South,Secondary,Informal,1,1,1,0,0,2,Medium,29.6,1,0,1,30,47.0,70.0,43.95,Moderate Risk
28,Male,Rural,Masvingo,Secondary,Informal,2,0,1,0,0,1,High,21.9,0,1,1,70,40.0,80.0,61.5,High Risk
48,Male,Rural,Manicaland,Secondary,Unemployed,1,0,1,0,0,1,High,12.6,1,0,1,70,55.0,35.0,57.75,High Risk
